Animateur	position
périscolaire	position
H/F	O
Jeux	company
collectifs	company
TAP	company
TIP	company
TOP	company
-	O
Le	city
Raincy	city
-LRB-	O
93	code_postal
-RRB-	O
17	salary
$	salary
-	O
20	salary
$	salary
par	salary
heure	salary
-	O
CDD	contrat_type
TAP	company
Tip	company
Top	company
,	O
association	O
spécialisée	O
dans	O
l'organisation	O
des	O
Temps	O
d'Activités	O
Périscolaires	O
,	O
recrute	O
!	O
En	O
tant	O
que	O
salarié	O
-LRB-	O
e	O
-RRB-	O
de	O
l'association	O
,	O
vous	hard_skills
intégrez	hard_skills
l'équipe	hard_skills
d'animation	hard_skills
de	hard_skills
la	hard_skills
commune	hard_skills
.	O
Vous	hard_skills
assurez	hard_skills
l'encadrement	hard_skills
et	hard_skills
l'animation	hard_skills
d'un	hard_skills
groupe	hard_skills
d'enfants	hard_skills
pendant	hard_skills
l'accueil	hard_skills
périscolaire	hard_skills
-LRB-	O
TAP	hard_skills
-RRB-	O
au	hard_skills
sein	hard_skills
des	hard_skills
écoles	hard_skills
publiques	hard_skills
de	hard_skills
la	hard_skills
ville	hard_skills
.	O
Vous	hard_skills
proposez	hard_skills
et	hard_skills
mettez	hard_skills
en	hard_skills
œuvre	hard_skills
des	hard_skills
animations	hard_skills
créatives	hard_skills
et	hard_skills
ludiques	hard_skills
à	hard_skills
base	hard_skills
de	hard_skills
jeux	hard_skills
collectifs	hard_skills
d'opposition	hard_skills
.	O
Vous	soft_skills
savez	soft_skills
vous	soft_skills
adapter	soft_skills
au	soft_skills
cadre	soft_skills
de	soft_skills
l'accueil	soft_skills
périscolaire	soft_skills
,	O
aux	soft_skills
espaces	soft_skills
disponibles	soft_skills
et	soft_skills
au	soft_skills
rythme	soft_skills
des	soft_skills
enfants	soft_skills
.	O
Vous	soft_skills
avez	soft_skills
à	soft_skills
cœur	soft_skills
de	soft_skills
garantir	soft_skills
la	soft_skills
sécurité	soft_skills
morale	soft_skills
et	soft_skills
physique	soft_skills
des	soft_skills
enfants	soft_skills
.	O
Vous	soft_skills
êtes	soft_skills
dynamique	soft_skills
,	O
fiable	soft_skills
et	soft_skills
ponctuel	soft_skills
.	O
Surtout	soft_skills
,	O
votre	soft_skills
sourire	soft_skills
et	soft_skills
votre	soft_skills
envie	soft_skills
feront	O
la	O
différence	O
auprès	O
des	O
enfants	O
!	O
Une	experience
1ère	experience
expérience	experience
dans	experience
l'animation	experience
pour	experience
enfants	experience
serait	experience
appréciée	experience
.	O
Les	hard_skills
animations	hard_skills
auront	hard_skills
lieu	hard_skills
tous	hard_skills
les	hard_skills
jeudis	hard_skills
de	hard_skills
15h	hard_skills
à	hard_skills
16h45	hard_skills
,	hard_skills
dès	hard_skills
le	hard_skills
9	hard_skills
novembre	hard_skills
,	O
tout	hard_skills
au	hard_skills
long	hard_skills
de	hard_skills
l'année	hard_skills
scolaire	hard_skills
.	O
Type	O
d'emploi	O
:	O
CDD	contrat_type
Salaire	O
:	O
17	salary
$	salary
à	O
20	salary
$	salary
/	O
heure	salary
