Assistant	position
transport	position
H/F	O
VIAPOST	company
TRANSPORT	company
MANAGEMENT	company
-	O
Bonneuil-sur-Marne	localisation
-LRB-	O
94	O
-RRB-	O
22	salary
0	salary
$	salary
-	salary
23	salary
0	salary
$	salary
par	O
an	O
-	O
CDI	contract_type
Filiale	O
du	O
Groupe	O
La	O
Poste	O
,	O
Viapost	O
Transport	O
Management	O
-LRB-	O
VTM	O
-RRB-	O
est	O
un	O
commissionnaire	O
de	O
transport	O
routier	O
en	O
pleine	O
croissance	O
.	O
Viapost	O
Transport	O
Management	O
c’est	O
:	O
7	O
agences	O
réparties	O
sur	O
l'ensemble	O
du	O
territoire	O
français	O
";"	O
267	O
millions	O
d'euros	O
de	O
chiffre	O
d'affaires	O
en	O
2016	O
";"	O
5	O
0	O
lignes	O
quotidiennes	O
pour	O
le	O
compte	O
de	O
ses	O
clients	O
";"	O
300	O
millions	O
d'euros	O
d'achat	O
de	O
transport	O
en	O
2016	O
.	O
Acteur	O
majeur	O
sur	O
son	O
marché	O
,	O
VTM	O
assure	O
l'achat	O
,	O
la	O
gestion	O
,	O
l'exécution	O
et	O
le	O
pilotage	O
du	O
transport	O
de	O
l'ensemble	O
de	O
ses	O
clients	O
avec	O
un	O
retour	O
d'information	O
de	O
la	O
traçabilité	O
en	O
temps	O
réel	O
.	O
En	O
croissance	O
constante	O
,	O
Viapost	O
Transport	O
Management	O
propose	O
différents	O
services	O
tels	O
que	O
:	O
La	O
messagerie	O
palettisée	O
pour	O
les	O
flux	O
de	O
1	O
à	O
6	O
palettes	O
";"	O
Le	O
fret	O
management	O
pour	O
les	O
flux	O
de	O
7	O
à	O
33	O
palettes	O
en	O
lots	O
ou	O
complet	O
";"	O
Le	O
pilotage	O
de	O
flux	O
";"	O
L'ingénierie	O
des	O
flux	O
lors	O
de	O
l'accompagnement	O
de	O
ses	O
clients	O
dans	O
les	O
projets	O
de	O
développement	O
et	O
d'optimisation	O
de	O
leur	O
transport	O
,	O
ainsi	O
que	O
dans	O
la	O
réalisation	O
des	O
appels	O
d'offres	O
d'achat	O
transport	O
.	O
Dans	O
ce	O
contexte	O
,	O
nous	O
recherchons	O
un	O
assistant	O
transport	O
en	O
CDI	O
pour	O
notre	O
agence	O
d'Ile-de-France	O
située	O
à	O
Bonneuil-sur-Marne	O
.	O
Vos	O
missions	O
:	O
Dans	O
ce	O
contexte	O
,	O
vous	O
devrez	O
assurer	O
la	O
gestion	O
administrative	O
et	O
commerciale	O
du	O
transport	O
.	O
Gestion	O
administrative	O
Effectuer	O
le	O
suivi	O
des	O
contrats	O
Créer	O
et	O
saisir	O
des	O
liaisons	O
dans	O
Reflet	O
Gérer	O
les	O
anomalies	O
transport	O
Participer	O
à	O
la	O
mise	O
à	O
jour	O
des	O
plans	O
de	O
transport	O
-LRB-	O
construction	O
de	O
l'ordre	O
de	O
service	O
,	O
validation	O
des	O
éléments	O
avec	O
le	O
transporteur	O
et	O
La	O
Poste	O
-RRB-	O
Contrôler	O
la	O
qualité	O
de	O
service	O
Elaborer	O
le	O
compte-rendu	O
transport	O
hebdomadaire	O
Effectuer	O
l'archivage	O
de	O
base	O
documentaire	O
Etablir	O
et	O
transmettre	O
qualité	O
de	O
service	O
Gestion	O
commerciale	O
Correspondre	O
avec	O
