AIDE	position
BOULANGER	position
H/F	O
La	company
Paniere	company
-	O
Chambéry	city
-LRB-	O
73	code_postal
-RRB-	O
1	salary
640	salary
$	salary
par	salary
mois	salary
-	O
CDI	contrat_type
Entreprise	O
familiale	O
créée	O
en	O
1993	O
,	O
la	O
Panière	O
est	O
un	O
réseau	O
de	O
plus	O
de	O
35	O
magasins	O
en	O
Rhône	O
Alpes	O
qui	O
emploie	O
près	O
de	O
480	O
collaborateurs	O
pour	O
un	O
chiffre	O
d'affaires	O
de	O
31	O
M	O
d'euros	O
.	O
Rejoindre	O
LA	company
PANIERE	company
,	O
c'est	O
partager	O
l'exigence	O
d'un	O
travail	O
bien	O
fait	O
,	O
les	O
valeurs	O
d'une	O
entreprise	O
régionale	O
,	O
de	O
pouvoir	O
accueillir	O
sa	O
clientèle	O
du	O
matin	O
au	O
soir	O
,	O
7	O
jours	O
sur	O
7	O
dans	O
un	O
espace	O
tendance	O
avec	O
un	O
service	O
sur	O
place	O
ou	O
à	O
emporter	O
et	O
le	O
plaisir	O
de	O
fabriquer	O
des	O
produits	O
frais	O
et	O
de	O
qualité	O
,	O
ce	O
que	O
résume	O
notre	O
slogan	O
:	O
``	O
Nous	O
prenons	O
soin	O
de	O
ce	O
que	O
vous	O
mangez	O
!	O
''	O
LA	company
PANIERE	company
recrute	O
un	position
-LRB-	O
e	position
-RRB-	O
AIDE	position
BOULANGER	position
H/F	O
sur	O
l'un	O
de	O
nos	O
magasins	O
situé	O
à	O
Chambéry	city
-LRB-	O
73	code_postal
-RRB-	O
.	O
Rattaché	O
-LRB-	O
e	O
-RRB-	O
au	O
Responsable	O
magasin	O
,	O
vous	hard_skills
aurez	hard_skills
pour	hard_skills
principales	hard_skills
missions	hard_skills
:	O
D'être	hard_skills
le	hard_skills
garant	hard_skills
de	hard_skills
la	hard_skills
qualité	hard_skills
des	hard_skills
produits	hard_skills
.	O
Assurez	hard_skills
la	hard_skills
préparation	hard_skills
,	O
la	hard_skills
cuisson	hard_skills
et	hard_skills
la	hard_skills
finition	hard_skills
des	hard_skills
produits	hard_skills
de	hard_skills
boulangerie	hard_skills
et	hard_skills
de	hard_skills
viennoiserie	hard_skills
,	O
en	hard_skills
respectant	hard_skills
les	hard_skills
process	hard_skills
de	hard_skills
la	hard_skills
société	hard_skills
.	O
Vous	hard_skills
réaliserez	hard_skills
également	hard_skills
la	hard_skills
production	hard_skills
de	hard_skills
notre	hard_skills
gamme	hard_skills
snacking	hard_skills
.	O
Contribuer	hard_skills
au	hard_skills
succès	hard_skills
du	hard_skills
point	hard_skills
de	hard_skills
vente	hard_skills
grâce	O
à	O
votre	soft_skills
courtoisie	soft_skills
et	soft_skills
votre	soft_skills
sens	soft_skills
du	soft_skills
relationnel	soft_skills
.	O
Conseiller	hard_skills
le	hard_skills
client	hard_skills
sur	hard_skills
les	hard_skills
produits	hard_skills
La	hard_skills
Panière	hard_skills
pour	hard_skills
l'accompagner	hard_skills
dans	hard_skills
son	hard_skills
choix	hard_skills
.	O
Appliquer	hard_skills
les	hard_skills
règles	hard_skills
de	hard_skills
qualité	hard_skills
,	O
d'hygiène	hard_skills
et	hard_skills
de	hard_skills
sécurité	hard_skills
au	hard_skills
sein	hard_skills
du	hard_skills
magasin	hard_skills
.	O
De	experience
formation	experience
boulanger	experience
,	O
vous	experience
disposez	experience
d'une	experience
expérience	experience
réussie	experience
d'	experience
1	experience
an	experience
minimum	experience
,	O
en	experience
boulangerie	experience
ou	experience
en	experience
cuisine	experience
.	O
Rigoureux	soft_skills
-LRB-	O
se	soft_skills
-RRB-	O
,	O
doté	soft_skills
-LRB-	O
e	soft_skills
-RRB-	O
d'une	soft_skills
forte	soft_skills
capacité	soft_skills
d'adaptation	soft_skills
,	O
vous	soft_skills
souhaitez	soft_skills
mettre	soft_skills
votre	soft_skills
professionnalisme	soft_skills
et	soft_skills
votre	soft_skills
enthousiasme	soft_skills
à	soft_skills
profit	soft_skills
au	soft_skills
sein	soft_skills
de	soft_skills
notre	soft_skills
enseigne	soft_skills
et	soft_skills
relever	soft_skills
un	soft_skills
nouveau	soft_skills
challenge	soft_skills
.	O
Poste	O
en	O
CDI	contrat_type
à	O
temps	O
complet	O
,	O
à	O
pourvoir	O
dès	O
que	O
possible	O
.	O
Salaire	O
:	O
1640	salary
$	salary
/	O
mois	salary
+	O
tickets	O
restaurant	O
+	O
variable	O
trimestriel	O
Joindre	O
CV	O
et	O
lettre	O
de	O
motivation	O
à	O
toute	O
candidature	O
avec	O
la	O
référence	O
BIOLLAY	O
Type	O
d'emploi	O
:	O
CDI	contrat_type
Salaire	O
:	O
1	salary
640	salary
$	salary
/	O
mois	salary
Localisation	O
du	O
poste	O
:	O
Chambéry	city
-LRB-	O
73	code_postal
-RRB-	O
Expérience	O
exigée	O
:	O
boulangerie	experience
/	O
cuisine	experience
:	O
1	experience
an	experience
