Conducteur	position
-LRB-	O
trice	position
-RRB-	O
de	position
ligne	position
Fiabila	company
-	O
Le	localisation
Perray-en-Yvelines	localisation
-LRB-	O
78	O
-RRB-	O
1	salary
590	salary
$	salary
-	salary
1	salary
760	salary
$	salary
par	O
mois	O
-	O
CDI	contrract_type
Notre	O
société	O
opérant	O
sur	O
le	O
marché	O
des	O
cosmétiques	O
est	O
l'un	O
des	O
leaders	O
mondiaux	O
dans	O
son	O
secteur	O
.	O
Pour	O
renforcer	O
nos	O
équipes	O
de	O
conditionnement	O
,	O
nous	O
recherchons	O
des	O
Conducteurs	O
/	O
Conductrices	O
de	O
lignes	O
-LRB-	O
H/F	O
-RRB-	O
Mission	O
:	O
Vous	O
conduisez	O
les	O
machines	O
de	O
remplissage	O
,	O
étiquetage	O
,	O
de	O
pose	O
de	O
coiffe	O
et	O
d'emballage	O
dans	O
le	O
respect	O
des	O
standards	O
de	O
qualité	O
,	O
de	O
délais	O
et	O
de	O
productivité	O
définis	O
.	O
Activités	O
et	O
taches	O
principales	O
:	O
Conduire	O
les	O
machines	O
de	O
manière	O
autonome	O
:	O
démarrage	O
,	O
arrêt	O
,	O
redémarrage	O
suite	O
arrêt	O
de	O
production	O
et	O
réglages	O
";"	O
Réaliser	O
les	O
nettoyages	O
de	O
changement	O
de	O
teinte	O
en	O
respectant	O
les	O
procédures	O
en	O
place	O
";"	O
Réaliser	O
le	O
changement	O
de	O
rouleaux	O
d'étiquettes	O
et	O
les	O
réglages	O
simples	O
de	O
hauteur	O
et	O
de	O
centrage	O
";"	O
Vérifier	O
le	O
bon	O
fonctionnement	O
de	O
la	O
machine	O
et	O
prévenir	O
les	O
équipes	O
techniques	O
en	O
cas	O
de	O
dysfonctionnement	O
";"	O
Connaitre	O
et	O
respecter	O
les	O
objectifs	O
de	O
qualité	O
et	O
de	O
productivité	O
";"	O
Renseigner	O
les	O
éléments	O
de	O
production	O
dans	O
les	O
systèmes	O
d'information	O
en	O
vigueur	O
";"	O
Réaliser	O
toutes	O
les	O
opérations	O
prévues	O
lors	O
des	O
autocontrôles	O
et	O
renseigner	O
les	O
documents	O
associés	O
";"	O
Respecter	O
les	O
5S	O
en	O
place	O
ainsi	O
que	O
les	O
règles	O
de	O
sécurité	O
et	O
d'hygiène	O
.	O
Votre	O
profil	O
:	O
Vous	O
disposez	O
impérativement	O
d'une	O
première	O
expérience	O
dans	O
l'industrie	O
idéalement	O
dans	O
le	O
secteur	O
du	O
conditionnement	O
.	O
La	O
conduite	O
d'une	O
machine	O
avec	O
quelques	O
approches	O
techniques	O
ne	O
doit	O
pas	O
être	O
un	O
blocage	O
.	O
Vous	O
êtes	O
autonome	soft_skills
,	O
organisé	soft_skills
-LRB-	O
e	O
-RRB-	O
,	O
rigoureux/euses	soft_skills
et	O
doté	O
d'un	O
bon	O
esprit	soft_skills
d'équipe	soft_skills
.	O
Vous	O
débuterez	O
par	O
une	O
période	O
de	O
formation	O
d'une	O
durée	O
de	O
8	O
semaines	O
.	O
Postes	O
basés	O
dans	O
les	O
Yvelines	O
à	O
Plaisir	O
ou	O
au	O
Perray	O
en	O
Yvelines	O
Horaires	O
:	O
2	O
*	O
8	O
--	O
alternance	O
équipe	O
matin	O
/	O
après-midi	O
une	O
semaine	O
sur	O
deux	O
-LRB-	O
5h55-13h50	O
ou	O
13h50-22h	O
-RRB-	O
Rémunération	O
:	O
1	O
480,27	O
$	O
sur	O
12	O
mois	O
+	O
prime	O
équipe	O
-LRB-	O
30	O
$	O
-RRB-	O
+	O
prime	O
d'assiduité	O
-LRB-	O
80	O
$	O
-RRB-	O
+	O
prime	O
de	O
production	O
-LRB-	O
variable	O
jusqu	O
'	O
à	O
170	O
$	O
-RRB-	O
Type	O
d'emploi	O
:	O
CDI	O
Salaire	O
:	O
1	O
590	O
$	O
à	O
1	O
760	O
$	O
/	O
mois	O
Expérience	O
exigée	O
:	O
conditionnement	experience
:	O
1	experience
an	experience
