Chauffeur	position
PL	position
H/F	O
ELIS	company
MIDI	company
PYRENEES	company
-	O
Toulouse	city
-LRB-	O
31	postal_code
-RRB-	O
1	salary
650	salary
$	salary
-	O
1	salary
900	salary
$	salary
par	salary
mois	salary
-	O
CDI	contrat_type
Rejoignez	O
Elis	company
,	O
groupe	O
multiservices	O
,	O
leader	O
de	O
la	O
location-entretien	O
de	O
vêtements	O
professionnels	O
,	O
d'articles	O
textiles	O
et	O
d'hygiène	O
.	O
Notre	O
mission	O
?	O
Simplifier	O
la	O
vie	O
des	O
professionnels	O
en	O
leur	O
permettant	O
de	O
se	O
concentrer	O
sur	O
leur	O
cœur	O
de	O
métier	O
.	O
Ainsi	O
240	O
0	O
clients	O
,	O
de	O
toute	O
taille	O
et	O
de	O
tout	O
secteur	O
,	O
nous	O
font	O
confiance	O
à	O
travers	O
le	O
monde	O
.	O
Grâce	O
à	O
nos	O
21	O
0	O
collaborateurs	O
portés	O
par	O
leur	O
excellence	O
opérationnelle	O
,	O
nous	O
connaissons	O
une	O
croissance	O
ininterrompue	O
depuis	O
60	O
ans	O
.	O
Avec	O
plus	O
de	O
90	O
usines	O
et	O
200	O
centres	O
de	O
service	O
répartis	O
dans	O
13	O
pays	O
,	O
nous	O
bénéficions	O
d'un	O
rayonnement	O
international	O
qui	O
nous	O
permet	O
d'agir	O
au	O
plus	O
près	O
de	O
nos	O
clients	O
.	O
Le	O
service	O
c’est	O
Elis	O
.	O
Et	O
Elis	company
c’est	O
vous	O
.	O
Nous	O
recherchons	O
pour	O
notre	O
site	O
de	O
Toulouse	city
un	position
-LRB-	O
e	position
-RRB-	O
:	O
Chauffeur	position
Poids	position
Lourd	position
--	O
H/F	O
CDI	contrat_type
Missions	O
:	O
Au	O
sein	O
de	O
notre	O
équipe	O
de	O
Distribution	O
Commerciale	O
,	O
après	O
une	O
formation	O
adaptée	O
,	O
vous	hard_skills
assurez	hard_skills
quotidiennement	hard_skills
la	hard_skills
livraison	hard_skills
et	hard_skills
la	hard_skills
promotion	hard_skills
de	hard_skills
nos	hard_skills
produits	hard_skills
auprès	hard_skills
d'une	hard_skills
clientèle	hard_skills
de	hard_skills
professionnels	hard_skills
dont	hard_skills
vous	hard_skills
êtes	hard_skills
l'interlocuteur	hard_skills
privilégié	hard_skills
.	O
La	hard_skills
qualité	hard_skills
de	hard_skills
votre	hard_skills
intervention	hard_skills
fait	hard_skills
de	hard_skills
vous	hard_skills
le	hard_skills
garant	hard_skills
de	hard_skills
notre	hard_skills
image	hard_skills
.	O
Profil	O
recherché	O
:	O
Le	hard_skills
permis	hard_skills
C	hard_skills
-LRB-	O
PL	hard_skills
-RRB-	O
et	hard_skills
la	hard_skills
FIMO	hard_skills
sont	hard_skills
indispensables	hard_skills
.	O
Vous	soft_skills
êtes	soft_skills
sérieux	soft_skills
-LRB-	O
se	soft_skills
-RRB-	O
,	O
ponctuel	soft_skills
-LRB-	O
le	soft_skills
-RRB-	O
et	soft_skills
aimer	soft_skills
le	soft_skills
contact	soft_skills
client	soft_skills
.	O
Vous	soft_skills
disposez	soft_skills
d'un	soft_skills
excellent	soft_skills
relationnel	soft_skills
et	soft_skills
d'une	soft_skills
réelle	soft_skills
motivation	soft_skills
pour	soft_skills
le	soft_skills
métier	soft_skills
du	soft_skills
service	soft_skills
.	O
Pour	O
nous	O
rejoindre	O
,	O
merci	O
d'envoyer	O
votre	O
CV	O
et	O
lettre	O
de	O
motivation	O
à	O
l'adresse	O
suivante	O
:	O
Type	O
d'emploi	O
:	O
CDI	contrat_type
Salaire	O
:	O
1	salary
650	salary
$	salary
à	O
1	salary
900	salary
$	salary
/	O
mois	salary
Localisation	O
du	O
poste	O
:	O
Toulouse	city
-LRB-	O
31	postal_code
-RRB-	O
