Formateur	position
transport	position
H/F	O
GT	company
Location	company
-	O
Rungis	city
-LRB-	O
94	postal_code
-RRB-	O
34	salary
0	salary
$	salary
-	salary
37	salary
0	salary
$	salary
par	salary
an	salary
-	O
CDI	contract_type
Passionné	O
par	O
le	O
métier	O
de	O
conducteur	O
routier	O
et	O
expérimenté	O
dans	O
les	O
métiers	O
du	O
transport	O
,	O
vous	O
voulez	O
accompagner	O
nos	O
conducteurs	O
à	O
développer	O
leurs	O
compétences	O
métier	O
.	O
Qui	O
sommes-nous	O
?	O
GT	company
Location	company
,	O
entreprise	O
familiale	O
de	O
1600	O
salariés	O
,	O
spécialisée	O
dans	O
la	O
location	O
de	O
véhicules	O
industriels	O
avec	O
conducteur	O
est	O
présente	O
nationalement	O
avec	O
une	O
dizaine	O
de	O
filiales	O
régionales	O
.	O
L'humain	O
et	O
le	O
bien-être	O
de	O
ses	O
salariés	O
sont	O
depuis	O
70	O
ans	O
au	O
cœur	O
de	O
sa	O
politique	O
RH	O
renforcés	O
depuis	O
5	O
ans	O
par	O
le	O
lancement	O
de	O
sa	O
démarche	O
de	O
transformation	O
d'entreprise	O
.	O
Au	O
sein	O
de	O
l'équipe	O
formation	O
et	O
prévention	O
et	O
au	O
cœur	O
de	O
l'exploitation	O
de	O
notre	O
filiale	O
IDF	O
Sud	O
,	O
nous	O
recherchons	O
:	O
Un	O
-LRB-	O
e	O
-RRB-	O
Formateur	position
transport	position
h/f	O
Vos	O
missions	O
,	O
si	O
vous	O
l'acceptez	O
,	O
seront	O
les	O
suivantes	O
:	O
Animer	hard_skills
les	hard_skills
formations	hard_skills
obligatoires	hard_skills
-LRB-	hard_skills
FCO	hard_skills
-RRB-	hard_skills
et	hard_skills
les	hard_skills
formations	hard_skills
métier	hard_skills
sur	hard_skills
nos	hard_skills
activités	hard_skills
client	hard_skills
-LRB-	hard_skills
frigo	hard_skills
,	hard_skills
grue	hard_skills
,	hard_skills
béton	hard_skills
-RRB-	hard_skills
en	hard_skills
assurant	hard_skills
leur	hard_skills
suivi	hard_skills
";"	hard_skills
Organiser	hard_skills
et	hard_skills
animer	hard_skills
les	hard_skills
formations	hard_skills
spécifiques	hard_skills
du	hard_skills
groupe	hard_skills
en	hard_skills
matière	hard_skills
de	hard_skills
prévention	hard_skills
et	hard_skills
de	hard_skills
sécurité	hard_skills
en	hard_skills
travaillant	hard_skills
conjointement	hard_skills
avec	hard_skills
l'exploitation	hard_skills
de	hard_skills
la	hard_skills
filiale	hard_skills
";"	hard_skills
Accompagner	hard_skills
les	hard_skills
recrutements	hard_skills
de	hard_skills
nouveaux	hard_skills
conducteurs	hard_skills
et	hard_skills
des	hard_skills
contrats	hard_skills
de	hard_skills
professionnalisation	hard_skills
.	hard_skills
Former	hard_skills
,	hard_skills
accompagner	hard_skills
et	hard_skills
animer	hard_skills
un	hard_skills
réseau	hard_skills
de	hard_skills
tuteurs	hard_skills
métier	hard_skills
sur	hard_skills
l'intégration	hard_skills
des	hard_skills
nouveaux	hard_skills
conducteurs	hard_skills
.	O
Et	O
vous	O
,	O
qui	O
êtes-vous	O
?	O
Titulaire	O
du	O
permis	hard_skills
C	hard_skills
et	hard_skills
EC	hard_skills
,	O
vous	O
avez	O
une	O
réelle	O
expérience	experience
de	experience
conducteur	experience
PL	experience
d'au	experience
moins	experience
5	experience
ans	experience
.	O
Idéalement	O
,	O
vous	O
possédez	O
une	O
expérience	experience
de	experience
formateur	experience
d'entreprise	experience
ou	experience
en	experience
centre	experience
de	experience
formation	experience
.	O
La	O
pratique	hard_skills
de	hard_skills
la	hard_skills
grue	hard_skills
serait	O
un	O
plus	O
.	O
Vous	O
maîtrisez	hard_skills
la	hard_skills
RSE	hard_skills
et	hard_skills
le	hard_skills
code	hard_skills
de	hard_skills
la	hard_skills
route	hard_skills
.	O
Votre	O
envie	O
de	O
transmettre	O
votre	O
passion	O
,	O
votre	O
rigueur	soft_skills
et	O
votre	O
autonomie	soft_skills
vous	O
permettront	O
de	O
vous	O
intégrer	O
rapidement	O
.	O
Vous	O
êtes	O
à	O
l'aise	hard_skills
sur	hard_skills
les	hard_skills
outils	hard_skills
informatiques	hard_skills
.	O
Le	O
poste	O
nécessite	O
des	O
déplacements	O
sur	O
la	O
région	O
IDF	O
.	O
La	O
personne	O
disposera	O
d'une	O
voiture	O
de	O
service	O
,	O
d'un	O
téléphone	O
et	O
PC	O
portable	O
.	O
Si	O
vous	O
vous	O
reconnaissez	O
,	O
alors	O
ce	O
poste	O
est	O
fait	O
pour	O
vous	O
.	O
N'attendez	O
plus	O
et	O
postulez	O
!	O
CDI	contract_type
--	O
statut	O
agent	O
de	O
maîtrise	O
--	O
34	salary
0	salary
$	salary
-	salary
37	salary
0	salary
$	salary
-LRB-	O
salaire	O
fixe	O
+	O
primes	O
trimestrielles	O
+	O
intéressement	O
+	O
participation	O
légale	O
-RRB-	O
+	O
12	O
RTT	O
+	O
mutuelle	O
Type	O
d'emploi	O
:	O
CDI	contract_type
