Chargé	position
d'Affaires	position
Maintenance	position
et	position
Travaux	position
neufs	position
-LRB-	O
H/F	O
-RRB-	O
ACASS	company
-	O
Marseille	city
-LRB-	O
13	postal_code
-RRB-	O
36	salary
0	salary
$	salary
-	O
40	salary
0	salary
$	salary
par	salary
an	salary
-	O
CDI	contrat_type
Acass	company
,	O
agence	O
de	O
recrutement	O
,	O
recherche	O
pour	O
son	O
client	O
pour	O
l'un	O
de	O
ses	O
clients	O
,	O
société	O
internationale	O
reconnue	O
dans	O
le	O
domaine	O
de	O
la	O
protection	O
incendie	O
par	O
sprinkler	O
,	O
un	position
Chargé	position
d'Affaires	position
Maintenance	position
et	position
Travaux	position
neufs	position
-LRB-	O
H/F	O
-RRB-	O
dans	O
le	O
cadre	O
d'une	O
embauche	O
en	O
CDI	contrat_type
.	O
Poste	O
basé	O
à	O
proximité	O
de	O
Marseille	city
-LRB-	O
13	postal_code
-RRB-	O
.	O
Rattaché	O
-LRB-	O
e	O
-RRB-	O
au	O
Responsable	O
d'agence	O
,	O
vous	hard_skills
aurez	hard_skills
en	hard_skills
charge	hard_skills
la	hard_skills
gestion	hard_skills
globale	hard_skills
d'une	hard_skills
affaire	hard_skills
depuis	hard_skills
la	hard_skills
passation	hard_skills
jusqu	hard_skills
'	hard_skills
à	hard_skills
la	hard_skills
réception	hard_skills
avec	hard_skills
le	hard_skills
client	hard_skills
dont	hard_skills
vous	hard_skills
devenez	hard_skills
l'interlocuteur	hard_skills
privilégié	hard_skills
.	O
Vous	hard_skills
vérifiez	hard_skills
des	hard_skills
données	hard_skills
techniques	hard_skills
de	hard_skills
la	hard_skills
passation	hard_skills
d'affaire	hard_skills
.	O
Vous	hard_skills
assurez	hard_skills
la	hard_skills
gestion	hard_skills
du	hard_skills
coût	hard_skills
de	hard_skills
la	hard_skills
main	hard_skills
d'œuvre	hard_skills
et	hard_skills
du	hard_skills
matériel	hard_skills
.	O
Parallellement	hard_skills
,	O
vous	hard_skills
participez	hard_skills
aux	hard_skills
réunions	hard_skills
planifiées	hard_skills
par	hard_skills
le	hard_skills
client	hard_skills
et	hard_skills
réceptionnez	hard_skills
les	hard_skills
installations	hard_skills
avec	hard_skills
le	hard_skills
client	hard_skills
,	O
l'assureur	hard_skills
,	O
les	hard_skills
bureaux	hard_skills
de	hard_skills
contrôle	hard_skills
,	O
la	hard_skills
maîtrise	hard_skills
d'œuvre	hard_skills
De	experience
formation	experience
supérieure	experience
-LRB-	O
type	experience
écoles	experience
d'ingénieur	experience
-RRB-	O
,	O
vous	experience
justifiez	experience
d'une	experience
première	experience
expérience	experience
en	experience
tant	experience
que	experience
Chargé	experience
-LRB-	O
e	experience
-RRB-	O
d'affaires	experience
-LRB-	O
y	experience
compris	experience
stage	experience
de	experience
fin	experience
d'études	experience
-RRB-	O
impérativement	experience
dans	experience
le	experience
secteur	experience
de	experience
la	experience
protection	experience
incendie	experience
par	experience
sprinkler	experience
.	O
Maîtrise	hard_skills
du	hard_skills
PACK	hard_skills
OFFICE	hard_skills
.	O
La	hard_skills
connaissance	hard_skills
des	hard_skills
référentiels	hard_skills
techniques	hard_skills
de	hard_skills
protection	hard_skills
incendie	hard_skills
est	hard_skills
un	hard_skills
plus	hard_skills
.	O
Type	O
d'emploi	O
:	O
CDI	contrat_type
Salaire	O
:	O
36	salary
0	salary
$	salary
à	O
40	salary
0	salary
$	salary
/	O
an	salary
