metallier	position
soudeur	position
ITS	company
-	O
Autechaux	localisation
-LRB-	O
25	O
-RRB-	O
1	salary
690	salary
$	salary
-	salary
1	salary
750	salary
$	salary
par	O
mois	O
Nous	O
recherchons	O
un	O
métallier	O
-LRB-	O
H/F	O
-RRB-	O
pour	O
travailler	O
sur	O
notre	O
site	O
de	O
Renault	O
Fins	O
.	O
De	O
formation	O
CAP	experience
ou	O
BEP	experience
.	O
Expérience	O
en	O
réalisation	O
d'outillage	O
pour	O
ensemble	O
mécano-soudés	O
.	O
Temps	O
complet	O
-LRB-	O
39	O
H	O
0	O
-RRB-	O
.	O
CDD	contract_type
6	O
mois	O
en	O
vue	O
d'embauche	O
.	O
Salaire	O
:	O
1690	O
à	O
1750	O
$	O
bruts	O
mensuels	O
.	O
Mission	O
:	O
*	O
Soudage	O
de	O
pièces	O
métalliques	O
.	O
*	O
Assemblage	O
de	O
conteneurs	O
métalliques	O
.	O
Profil	O
:	O
*	O
Sachant	O
prendre	O
des	O
initiatives	O
*	O
``	O
Bricoleur	O
''	O
*	O
technicien	O
-	O
autonome	O
CV	O
+	O
lettre	O
de	O
motivation	O
à	O
envoyer	O
:	O
GMI	O
Europolys	O
1	O
,	O
rue	O
de	O
la	O
Craye	O
25110	postal_code
AUTECHAUX	O
Type	O
d'emploi	O
:	O
Temps	O
plein	O
Expérience	O
exigée	O
:	O
SOUDURE	O
:	O
1	experience
an	experience
