Technicien	O
de	O
laboratoire	O
91	O
-LRB-	O
H/F	O
-RRB-	O
Laboratoires	O
Protec	O
-	O
Villebon-sur-Yvette	O
-LRB-	O
91	O
-RRB-	O
1	O
650	O
$	O
par	O
mois	O
-	O
CDI	O
Au	O
sein	O
de	O
notre	O
laboratoire	O
,	O
vous	O
assurez	O
la	O
préparation	O
d'échantillons	O
d'air	O
et	O
de	O
matériaux	O
en	O
vue	O
de	O
recherche	O
d'amiante	O
,	O
selon	O
des	O
plannings	O
et	O
procédures	O
qualité	O
en	O
vigueur	O
.	O
Pour	O
être	O
totalement	O
autonome	O
,	O
les	O
Laboratoires	O
Protec	O
vous	O
proposent	O
une	O
formation	O
vous	O
permettant	O
d'acquérir	O
l'ensemble	O
des	O
habilitations	O
règlementaires	O
et	O
d'intervenir	O
aussi	O
bien	O
sur	O
la	O
préparation	O
des	O
échantillons	O
que	O
sur	O
leur	O
analyse	O
par	O
MET	O
et	O
MOLP	O
.	O
Vous	O
avez	O
une	O
formation	O
de	O
niveau	O
Bac	O
à	O
Bac	O
+2	O
en	O
chimie	O
,	O
mesures	O
physiques	O
ou	O
biologie	O
et	O
bénéficiez	O
d'une	O
expérience	O
similaire	O
dans	O
un	O
laboratoire	O
.	O
Vous	O
êtes	O
rigoureux	O
et	O
savez	O
maintenir	O
une	O
vigilance	O
prolongée	O
malgré	O
des	O
tâches	O
répétitives	O
.	O
Vous	O
aimez	O
la	O
polyvalence	O
et	O
les	O
analyses	O
de	O
routine	O
.	O
CDI	O
35h	O
-LRB-	O
de	O
12h30	O
à	O
20h	O
-RRB-	O
Type	O
d'emploi	O
:	O
CDI	O
Salaire	O
:	O
1	O
650,00	O
$	O
/	O
mois	O
