Femme	position
de	position
chambres	position
/	O
Agent	position
d'entretien	position
GSF	company
CELTUS	company
-	O
Nantes	city
-LRB-	O
44	postal code
-RRB-	O
10,04	salary
$	salary
par	salary
heure	salary
-	O
Temps	contrat_type
partiel	contrat_type
GSF	company
est	O
depuis	O
plus	O
de	O
50	O
ans	O
un	O
des	O
leaders	O
Français	O
de	O
l'hygiène	O
,	O
de	O
la	O
propreté	O
et	O
de	O
leurs	O
services	O
associés	O
,	O
des	O
espaces	O
de	O
travail	O
,	O
des	O
établissements	O
de	O
soins	O
,	O
des	O
lieux	O
de	O
productions	O
industrielles	O
et	O
des	O
sites	O
accueillant	O
du	O
public	O
.	O
Nous	O
recherchons	O
de	position
nouvelles	position
femmes	position
de	position
chambre	position
/	O
agents	position
d'entretien	position
-LRB-	O
h-f	O
-RRB-	O
sur	O
Nantes	city
et	O
sa	O
périphérie	O
dans	O
un	O
rayon	O
de	O
10	O
km	O
maximum	O
-LRB-	O
Carquefou	O
-RRB-	O
.	O
Pour	O
des	O
sites	O
hôteliers	O
Autonome	soft skills
,	O
vous	hard skills
devrez	hard skills
apporter	hard skills
un	hard skills
soin	hard skills
particulier	hard skills
à	hard skills
la	hard skills
réalisation	hard skills
des	hard skills
tâches	hard skills
qui	hard skills
vous	hard skills
seront	hard skills
confiées	hard skills
:	O
Réalisation	hard skills
de	hard skills
prestation	hard skills
de	hard skills
chambre	hard skills
et	hard skills
communs	hard skills
-LRB-	
sanitaire	hard skills
,	O
circulation	hard skills
,	O
vitrerie	hard skills
...	O
-RRB-	
Réapprovisionner	hard skills
les	hard skills
chambres	hard skills
en	hard skills
produits	hard skills
d'accueil	hard skills
et	hard skills
en	hard skills
linge	hard skills
Travaillé	hard skills
en	hard skills
autonomie	hard skills
S'adapter	hard skills
aux	hard skills
heures	hard skills
de	hard skills
travail	hard skills
-LRB-	
variable	hard skills
selon	hard skills
le	hard skills
planning	hard skills
-RRB-	
et	hard skills
au	hard skills
lieu	hard skills
de	hard skills
travail	hard skills
-LRB-	O
travail	hard skills
possible	hard skills
en	hard skills
week-end	hard skills
-RRB-	O
Respecter	hard skills
les	hard skills
heures	hard skills
d'intervention	hard skills
définie	hard skills
par	hard skills
le	hard skills
client	hard skills
et	hard skills
son	hard skills
supérieur	hard skills
Idéalement	hard skills
issu	hard skills
du	hard skills
métier	hard skills
de	hard skills
la	hard skills
propreté	hard skills
,	
vous	hard skills
connaissez	hard skills
les	hard skills
règles	hard skills
d'hygiène	hard skills
et	hard skills
de	hard skills
sécurités	hard skills
.	O
Votre	soft skills
rigueur	soft skills
et	soft skills
votre	soft skills
professionnalisme	soft skills
seront	
des	O
atouts	O
pour	O
votre	O
réussite	O
à	O
ce	O
poste	O
exigeant	O
.	O
Les	O
sites	O
sont	O
desservis	O
en	O
transport	O
mais	O
avoir	O
le	hard skills
permis	hard skills
est	hard skills
un	hard skills
plus	hard skills
.	O
Type	O
d'emploi	O
:	O
Temps	contrat_type
partiel	contrat_type
Salaire	O
:	O
10,04	salary
$	salary
/	O
heure	salary
Langue	O
exigée	O
:	O
Français	hard skills
