Employé	O
polyvalent	O
de	O
restauration	category
-LRB-	O
H/F	O
-RRB-	O
VAPIANO	company
-	O
Bailly-Romainvilliers	localisation
-LRB-	O
77	O
-RRB-	O
1	salary
480	salary
$	salary
par	O
mois	O
-	O
Temps	contract_type
partiel	contract_type
Pour	O
son	O
restaurant	O
à	O
Villages	O
Nature	O
,	O
Vapiano	O
recherche	O
des	O
étudiants	O
-LRB-	O
H/F	O
-RRB-	O
,	O
Le	O
concept	O
Vapiano	O
réside	O
dans	O
une	O
cuisine	O
ouverte	O
,	O
où	O
plats	O
à	O
base	O
de	O
pâtes	O
fraîches	O
,	O
pizzas	O
,	O
antipasti	O
et	O
salades	O
sont	O
préparés	O
sous	O
les	O
yeux	O
des	O
clients	O
.	O
Avec	O
ce	O
type	O
de	O
configuration	O
,	O
vous	O
devez	O
à	O
tout	O
moment	O
offrir	O
un	O
niveau	O
de	O
qualité	O
optimal	O
tout	O
en	O
vous	O
adaptant	O
aux	O
souhaits	O
des	O
clients	O
.	O
Vous	O
êtes	O
communicant	soft_skills
-LRB-	O
e	O
-RRB-	O
,	O
passionné	soft_skills
-LRB-	O
e	O
-RRB-	O
par	O
le	O
service	O
et	O
la	O
cuisine	O
,	O
mais	O
par-dessus	O
tout	O
,	O
vous	O
abordez	O
la	O
vie	O
avec	O
une	O
attitude	soft_skills
positive	soft_skills
!	O
Nous	O
vous	O
proposons	O
un	O
poste	O
en	O
CDI	contract_type
,	O
une	O
formation	O
qualifiante	O
,	O
des	O
conditions	O
de	O
travail	O
agréables	O
dans	O
un	O
cadre	O
unique	O
,	O
mais	O
surtout	O
de	O
réelles	O
perspectives	O
d'évolution	O
au	O
sein	O
de	O
notre	O
enseigne	O
.	O
Les	O
différents	O
postes	O
proposés	O
:	O
Bar	O
Service	O
Accueil/Caisse	O
Qualités	O
recherchées	O
Qualités	O
relationnelles	O
Fiabilité	soft_skills
Forte	soft_skills
implication	soft_skills
Attitude	soft_skills
positive	soft_skills
PERSPECTIVES	O
OFFERTES	O
Formation	O
sur	O
votre	O
poste	O
Stabilité	O
de	O
l'emploi	O
Grande	O
variété	O
de	O
tâches	O
motivantes	O
et	O
passionnantes	O
...	O
dans	O
un	O
cadre	O
de	O
travail	O
unique	O
.	O
Salaire	O
:	O
SMIC	salary
CDI	contract_type
:	O
10h	O
/	O
15h	O
-LRB-	O
possibilité	O
de	O
temps	contract_type
plein	contract_type
sur	O
les	O
vacances	O
scolaires	O
-RRB-	O
Type	O
d'emploi	O
:	O
Temps	O
partiel	O
Salaire	O
:	O
1	O
480	O
$	O
à	O
1	O
480,27	O
$	O
/	O
mois	O
Localisation	O
du	O
poste	O
:	O
77700	postal_code
Bailly-Romainvilliers	O
