STAGE	position
COMMUNITY	position
MANAGER	position
H/F	O
Investissement-locatif	company
.	O
com	company
-	O
Paris	city
-LRB-	O
75	code postal
-RRB-	O
600	salary
$	salary
par	salary
mois	salary
-	O
Stage	contrat_type
Description	O
Nous	O
sommes	O
une	O
jeune	O
agence	O
web	O
leader	O
dans	O
le	O
secteur	O
de	O
l'immobilier	O
.	O
Notre	O
activité	O
immobilière	O
crée	O
en	O
2011	O
a	O
fortement	O
évolué	O
de	O
par	O
sa	O
visibilité	O
sur	O
le	O
marché	O
mais	O
également	O
de	O
son	O
effectif	O
qui	O
a	O
doublé	O
.	O
Nous	O
recherchons	O
donc	O
de	O
jeunes	O
talents	O
aspirant	O
à	O
participer	O
à	O
une	O
aventure	O
humaine	O
formatrice	O
et	O
très	O
enrichissante	O
.	O
Ayant	O
la	O
volonté	O
de	O
développer	O
notre	O
visibilité	O
sur	O
le	O
marché	O
,	O
nous	O
souhaiterions	O
recruter	O
un	position
stagiaire	position
pour	position
occuper	position
un	position
poste	position
de	position
community	position
manager	position
.	O
Missions	
Un	
-LRB-	O
e	
-RRB-	O
excellent	soft skills
-LRB-	O
e	O
-RRB-	
communiquant	soft skills
-LRB-	
e	soft skills
-RRB-	O
,	O
dynamique	soft skills
,	O
autonome	soft skills
et	soft skills
organisé	soft skills
-LRB-	O
e	soft skills
-RRB-	O
pour	O
mettre	O
en	O
avant	O
notre	O
plateforme	O
ainsi	O
que	O
nos	O
partenaires	O
auprès	O
de	O
la	O
communauté	O
.	O
En	O
étroite	O
collaboration	O
avec	O
le	O
Directeur	O
marketing	O
,	O
vous	O
aurez	O
pour	O
missions	O
:	O
-	O
La	hard skills
gestion	hard skills
de	hard skills
la	hard skills
présence	hard skills
sur	hard skills
les	hard skills
différents	hard skills
réseaux	hard skills
sociaux	hard skills
-LRB-	O
facebook	hard skills
,	O
twitter	hard skills
-RRB-	O
par	hard skills
le	hard skills
biais	hard skills
d'outils	hard skills
dédiés	hard skills
-	O
L'image	hard skills
de	hard skills
la	hard skills
marque	hard skills
en	hard skills
ligne	hard skills
Profil	
recherché	O
Un	hard skills
-LRB-	O
e	hard skills
-RRB-	O
candidat	hard skills
-LRB-	O
e	hard skills
-RRB-	O
exceptionnel	hard skills
-LRB-	
le	hard skills
-RRB-	O
avec	hard skills
:	O
-	
D'excellentes	hard skills
capacités	hard skills
rédactionnelles	hard skills
-LRB-	
orthographe	hard skills
-RRB-	O
-	
Une	hard skills
passion	hard skills
pour	hard skills
la	hard skills
communication	hard skills
-	O
La	hard skills
connaissance	hard skills
pratique	hard skills
de	hard skills
l'usage	hard skills
des	hard skills
réseaux	hard skills
-	O
Un	soft skills
dynamisme	soft skills
et	soft skills
une	soft skills
maturité	soft skills
au	soft skills
travail	soft skills
-	hard skills
La	
connaissance	hard skills
du	hard skills
Pack	hard skills
Office	hard skills
et	hard skills
du	hard skills
web	hard skills
-	O
Minimum	experience
BAC	experience
3	experience
Type	
de	
contrat	
Stage	contrat_type
de	O
4	O
à	O
6	O
mois	O
Début	O
de	O
stage	O
01/09/2017	O
Rémunération	O
600	O
$	O
+	O
50	O
%	O
frais	O
de	O
transport	O
Type	O
d'emploi	O
:	O
Stage	contrat_type
Localisation	O
du	O
poste	O
:	O
Paris	city
-LRB-	O
75	code postal
-RRB-	O
Formation	O
-LRB-	O
s	O
-RRB-	O
exigée	O
-LRB-	O
s	O
-RRB-	O
:	O
Licence	experience
